FTP,0.04043834686279297
FTPS,0.04091160774230957
SFTP,0.04733856201171875
WEBSOCKET,0.03795538902282715
WEBDAV,0.03962099075317383
HTTPS,0.04417894817068305
HTTP,0.03805826408818262
